menuID,menuName,menuDisplayName,menuDescription,categoryID,categoryName,categoryDisplayName,categoryDescription,dishID,dishName,dishPrice,dishType,dishDescription,displayName,printName,tags
,Menu,,,,Pizzeria,,,,Double Pizza Deal,57.00,standard,"Choose from Margherita Pizza, Vege Farm Pizza, Spicy Tofu Pizza, Hawaiian Pizza, BBQ Chickun & Bakon Pizza, Pepperoni Pizza.
If you require Gluten Free pizza please choose gluten free options.
Note: BBQ Chickun & Bakon Pizza and Pepperoni Pizza can't be gluten free. Also please specify your choice of pizzas.",,,Popular
,Menu,,,,Pizzeria,,,,Peperoni pizza XL size,29.50,standard,"ALL VEGAN...Mozzarella, bakon, pepperonee, onion, capsicum, olives, oregano, parsley",,,
,Menu,,,,Pizzeria,,,,Trio Pizza Deal,79.00,standard,"Choose from Margherita Pizza, Vege Farm Pizza, Spicy Tofu Pizza, Hawaiian Pizza, BBQ Chickun & Bakon Pizza, Pepperoni Pizza.
If you require Gluten Free pizza please choose gluten free options.
Note: BBQ Chickun & Bakon Pizza and Pepperoni Pizza can't be gluten free. Also please specify your choice of pizzas.",,,
,Menu,,,,Pizzeria,,,,Pizza Party Deal,110.00,standard,"Choose from Margherita Pizza, Vege Farm Pizza, Spicy Tofu Pizza, Hawaiian Pizza, BBQ Chickun & Bakon Pizza, Pepperoni Pizza.
If you require Gluten Free pizza please choose gluten free options.
Note: BBQ Chickun & Bakon Pizza and Pepperoni Pizza can't be gluten free. Also please specify your choice of pizzas.",,,
,Menu,,,,Pizzeria,,,,Double Pizza + Loaded Fries Deal,75.00,standard,"Choose from Margherita Pizza, Vege Farm Pizza, Spicy Tofu Pizza, Hawaiian Pizza, BBQ Chickun & Bakon Pizza, Pepperoni Pizza.
If you require Gluten Free pizza please choose gluten free options.
Note: BBQ Chickun & Bakon Pizza and Pepperoni Pizza can't be gluten free. Also please specify your choice of pizzas.",,,
,Menu,,,,Pizzeria,,,,Cashewcado Pizza XL size,30.50,standard,"ALL VEGAN...Mozzarella, Baby Spinach, Olives, Sun dried Tomato, Sliced Avocado, Cashews, Feta",,,
,Menu,,,,Break The Fast,,,,Keto a Good Life (GF),29.50,standard,"Scrambled tofu w spinach, fresh avocado, cashew dukkah, sauted kale, roasted mushrooms, grilled tomatoes, fresh rocket + feta.",,,
,Menu,,,,Break The Fast,,,,Gorilla Filla,29.50,standard,"Seeded toast, red onion + rosemary sausage, roasted mushrooms, grilled tomatoes, sauted kale, hash brown, beetroot relish.",,,
,Menu,,,,Break The Fast,,,,Bruschetta,28.50,standard,"Thick cut sourdough rubbed w garlic, avo smash, fresh rocket, cashew dukkah, marinated feta + balsamic glaze.",,,
,Menu,,,,Break The Fast,,,,Be The Change,23.00,standard,"Seeded toast, beetroot relish, fresh rocket, vegan egg omelette + grilled bacon.",,,
,Menu,,,,Break The Fast,,,,Swap tofu to vegan egg,3.00,standard,Swap tofu to vegan egg,,,
,Menu,,,,Chip Off The Old Block,,,,Loaded Mexi Fries (GFO),19.50,standard,"ALL VEGAN...Crispy thick cut chips loaded w melted cheese, salsa fresca, guacamole + garlic mayo.",,,
,Menu,,,,Chip Off The Old Block,,,,Loaded Fire Fries (GFO),19.50,standard,"ALL VEGAN...Crispy thick cut chips loaded w melted cheese, chilli salt, jalapenos, sriracha + garlic mayo.",,,
,Menu,,,,Chip Off The Old Block,,,,Chipsters (GF),14.50,standard,"Thick cut chips, fresh parsley, gk seasoning + tomato sauce.",,,
,Menu,,,,Chip Off The Old Block,,,,Loaded Ranch Fries (GFO),19.50,standard,"ALL VEGAN...melted cheese, bakon, spring onion, ranch dressing on top crispy fries",,,
,Menu,,,,Out to Lunch,,,,Seize Her salad,28.50,standard,Choose your topping either Grilled Chicken (Gluten) or Tempeh (Gluten Free),,,
,Menu,,,,Out to Lunch,,,,Nacho Business (GF),28.50,standard,"Wholegrain corn chips, mexican spiced mince + beans, melted cheese, sour cream, jalapenos, salsa fresca, guacamole",,,
,Menu,,,,Out to Lunch,,,,Phish n Chips,28.50,standard,Vegan phish n chips,,,
,Menu,,,,Burgertory (all burgers comes with regular fries),,,,Royale with Cheese with regular fries,33.50,standard,"Beyond meat Pattie, cheese, gk special sauce, diced onion, pickles, shredded lettuce, tomato sauce, American mustard. Served with chips.",,,Popular
,Menu,,,,Burgertory (all burgers comes with regular fries),,,,Frida with regular fries,30.50,standard,"Marinated chickun fillet, habanero salsa, jalapenos, chipotle mayo, smoked cheddar, lettuce, tomato, red onion, corn chips. Served with chips.",,,
,Menu,,,,Burgertory (all burgers comes with regular fries),,,,BBQ Chickun Cheese with regular fries,30.50,standard,"Grilled chickun patty, cheese, bakon, manuka bbq sauce, lettuce, tomato, red onion, garlic mayo. Served with chips.",,,
,Menu,,,,Burgertory (all burgers comes with regular fries),,,,Ocean warrior with regular fries,29.50,standard,Vegan burger served with regular fries.,,,
